1636763400000,64293.73000000,64405.57000000,64291.14000000,64343.80000000,169.69879000,1636764299999,10921625.63079400,6994,103.86115000,6684027.61141920,0
1636764300000,64343.81000000,64386.08000000,64251.29000000,64348.69000000,171.11498000,1636765199999,11007198.86614320,6409,55.22850000,3552784.06369240,0
1636765200000,64348.70000000,64412.94000000,64190.17000000,64205.63000000,409.96926000,1636766099999,26339468.03620760,9853,280.45646000,18014540.64496040,0
1636766100000,64205.62000000,64268.58000000,64063.41000000,64093.83000000,121.84974000,1636766999999,7817644.96713850,7459,60.02899000,3851301.79760510,0
1636767000000,64093.83000000,64173.78000000,64003.01000000,64071.43000000,149.77068000,1636767899999,9601157.88861880,7510,68.78763000,4409559.43891480,0
1636767900000,64071.43000000,64074.04000000,63806.82000000,63846.58000000,260.98172000,1636768799999,16687389.09725470,9426,120.39409000,7697747.17587460,0
1636768800000,63846.57000000,63949.06000000,63726.10000000,63795.88000000,233.31358000,1636769699999,14892208.42328800,8625,100.37340000,6406442.14523260,0
1636769700000,63795.89000000,63940.17000000,63767.94000000,63873.49000000,159.45267000,1636770599999,10181176.78629240,7414,72.78279000,4647040.54732140,0
1636770600000,63873.49000000,64017.32000000,63853.18000000,63942.38000000,167.80104000,1636771499999,10729271.29334540,7290,93.89627000,6004202.43255770,0
1636771500000,63942.38000000,63994.00000000,63576.10000000,63702.78000000,277.87298000,1636772399999,17712608.80076000,11303,122.23276000,7792355.31196780,0
1636772400000,63702.78000000,63772.29000000,63600.00000000,63710.36000000,169.46440000,1636773299999,10792269.99441450,8429,78.85912000,5022957.94741460,0
1636773300000,63710.36000000,63837.11000000,63703.24000000,63791.04000000,94.06528000,1636774199999,5998115.17799710,5754,48.56509000,3096902.39001490,0
1636774200000,63791.03000000,63863.36000000,63656.29000000,63840.06000000,241.72693000,1636775099999,15411084.17397540,7338,127.84512000,8150788.72148410,0
1636775100000,63840.06000000,63880.00000000,63738.89000000,63773.94000000,154.61103000,1636775999999,9864809.80931420,5851,71.02724000,4531729.06975760,0
1636776000000,63773.93000000,63922.99000000,63651.00000000,63683.40000000,222.97861000,1636776899999,14222053.90334740,8375,116.45317000,7427665.57267920,0
1636776900000,63683.39000000,63791.93000000,63555.00000000,63791.92000000,179.97029000,1636777799999,11456415.01110180,7181,77.24766000,4917741.19010480,0
1636777800000,63791.93000000,63881.18000000,63733.88000000,63799.99000000,127.03613000,1636778699999,8105520.18215580,5774,65.83920000,4200890.25662810,0
1636778700000,63799.98000000,63909.99000000,63616.99000000,63704.67000000,164.30953000,1636779599999,10470637.31134760,6468,93.36276000,5948070.15852490,0
1636779600000,63704.66000000,63722.76000000,63592.30000000,63636.17000000,203.93873000,1636780499999,12979929.92253610,7477,105.50347000,6714926.49016320,0
1636780500000,63636.17000000,63846.93000000,63626.98000000,63683.06000000,138.41872000,1636781399999,8824804.48172140,6240,81.39276000,5189248.91445290,0
